url,timestamp,status,url count,title,newspaper,arquivo_url,article_text
https://www.cmjornal.pt/opiniao/colunistas/eduardo-cintra-torres/detalhe/rap-promotor-do-chega-de-ventura,1970-08-22 16:36:58.180706,200,2,rap promotor do chega de,cmjornal.pt/,https://arquivo.pt/wayback/19700822163658/https://www.cmjornal.pt/opiniao/colunistas/eduardo-cintra-torres/detalhe/rap-promotor-do-chega-de-ventura,
https://www.cmjornal.pt/politica/amp/andre-ventura-diz-chega-vai-impedir-extrema-direita-em-portugal,1970-08-22 16:37:08.191131,200,6,andre ventura diz chega vai impedir extrema direita em,cmjornal.pt/,https://arquivo.pt/wayback/19700822163708/https://www.cmjornal.pt/politica/amp/andre-ventura-diz-chega-vai-impedir-extrema-direita-em-portugal,
https://www.cmjornal.pt/politica/amp/andre-ventura-do-chega-nao-vai-a-posse-do-governo-em-protesto,1970-08-22 16:37:06.194953,200,2,andre ventura do chega nao vai a posse do governo em,cmjornal.pt/,https://arquivo.pt/wayback/19700822163706/https://www.cmjornal.pt/politica/amp/andre-ventura-do-chega-nao-vai-a-posse-do-governo-em-protesto,
https://www.cmjornal.pt/politica/amp/andre-ventura-el-ultraderechista-portugues-deputado-do-chega-em-destaque-na-imprensa-internacional,1970-08-22 16:40:16.180531,200,18,andre ventura el ultraderechista portugues deputado do chega em destaque na imprensa,cmjornal.pt/,https://arquivo.pt/wayback/19700822164016/https://www.cmjornal.pt/politica/amp/andre-ventura-el-ultraderechista-portugues-deputado-do-chega-em-destaque-na-imprensa-internacional,
https://www.cmjornal.pt/politica/amp/andre-ventura-fala-em-feito-historico-do-chega-e-rejeita-acordos,1970-08-22 16:36:47.114254,200,2,andre ventura fala em feito historico do chega e rejeita,cmjornal.pt/,https://arquivo.pt/wayback/19700822163647/https://www.cmjornal.pt/politica/amp/andre-ventura-fala-em-feito-historico-do-chega-e-rejeita-acordos,
https://www.cmjornal.pt/politica/amp/cristas-so-exclui-chega-de-conversas-sobre-uma-geringonca-a-direita,1970-08-22 16:33:48.195645,200,2,cristas so exclui chega de conversas sobre uma geringonca a,cmjornal.pt/,https://arquivo.pt/wayback/19700822163348/https://www.cmjornal.pt/politica/amp/cristas-so-exclui-chega-de-conversas-sobre-uma-geringonca-a-direita,
https://www.cmjornal.pt/politica/amp/eleicoes-andre-ventura-admite-deixar-direcao-do-chega-se-nao-eleger,1970-08-22 16:35:07.014742,200,4,eleicoes andre ventura admite deixar direcao do chega se nao,cmjornal.pt/,https://arquivo.pt/wayback/19700822163507/https://www.cmjornal.pt/politica/amp/eleicoes-andre-ventura-admite-deixar-direcao-do-chega-se-nao-eleger,
https://www.cmjornal.pt/politica/amp/especialistas-explicam-estreia-do-chega-no-parlalmento-com-descontentamento-dos-eleitores-com-a-direira,1970-08-22 16:36:49.001117,200,2,especialistas explicam estreia do chega no parlalmento com descontentamento dos eleitores com a,cmjornal.pt/,https://arquivo.pt/wayback/19700822163649/https://www.cmjornal.pt/politica/amp/especialistas-explicam-estreia-do-chega-no-parlalmento-com-descontentamento-dos-eleitores-com-a-direira,
https://www.cmjornal.pt/politica/amp/investigador-encontra-caracteristicas-de-mussolini-no-chega-ou-vox,1970-08-22 16:38:43.203644,200,2,investigador encontra caracteristicas de mussolini no chega ou,cmjornal.pt/,https://arquivo.pt/wayback/19700822163843/https://www.cmjornal.pt/politica/amp/investigador-encontra-caracteristicas-de-mussolini-no-chega-ou-vox,
https://www.cmjornal.pt/politica/amp/lider-do-chega-apela-a-calma-e-garante-que-o-partido-e-democratico,1970-08-22 16:36:49.001256,200,2,lider do chega apela a calma e garante que o partido e,cmjornal.pt/,https://arquivo.pt/wayback/19700822163649/https://www.cmjornal.pt/politica/amp/lider-do-chega-apela-a-calma-e-garante-que-o-partido-e-democratico,
